date,metric_name,value,segment,plan,region,domain,description
2025-11-11,Behavioral Signal Journal Metrics,365.6166,SMB,Basic,APAC,"Culture & Behavior [Inferred] (Reasoning: The metric focuses on ""behavioral",Includes entries logged per sprint/month (engagement in behavioral
2025-12-11,Behavioral Signal Journal Metrics,272.3383,Enterprise,Basic,APAC,"Culture & Behavior [Inferred] (Reasoning: The metric focuses on ""behavioral",Includes entries logged per sprint/month (engagement in behavioral
2025-12-11,Behavioral Signal Journal Metrics,371.4773,SMB,Basic,APAC,"Culture & Behavior [Inferred] (Reasoning: The metric focuses on ""behavioral",Includes entries logged per sprint/month (engagement in behavioral
2025-12-11,Behavioral Signal Journal Metrics,296.6699,Mid-Market,Pro,North America,"Culture & Behavior [Inferred] (Reasoning: The metric focuses on ""behavioral",Includes entries logged per sprint/month (engagement in behavioral
2025-01-15,Cultural Narrative Library Metrics,661.7943,Mid-Market,Pro,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-01-15,Cultural Narrative Library Metrics,751.2767,Enterprise,Enterprise,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-01-15,Cultural Narrative Library Metrics,650.3134,Mid-Market,Basic,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-02-14,Cultural Narrative Library Metrics,760.8463,SMB,Enterprise,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-02-14,Cultural Narrative Library Metrics,553.6862,Mid-Market,Basic,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-02-14,Cultural Narrative Library Metrics,764.7336,Mid-Market,Pro,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-03-16,Cultural Narrative Library Metrics,480.6586,Mid-Market,Basic,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-03-16,Cultural Narrative Library Metrics,676.9506,Enterprise,Enterprise,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-03-16,Cultural Narrative Library Metrics,683.6792,SMB,Basic,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-04-15,Cultural Narrative Library Metrics,604.0094,SMB,Basic,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-04-15,Cultural Narrative Library Metrics,604.1538,SMB,Pro,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-04-15,Cultural Narrative Library Metrics,651.2276,Mid-Market,Basic,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-05-15,Cultural Narrative Library Metrics,454.0624,SMB,Pro,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-05-15,Cultural Narrative Library Metrics,564.5414,Enterprise,Pro,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-05-15,Cultural Narrative Library Metrics,550.7666,SMB,Enterprise,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-06-14,Cultural Narrative Library Metrics,445.4735,SMB,Enterprise,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-06-14,Cultural Narrative Library Metrics,539.1235,SMB,Pro,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-06-14,Cultural Narrative Library Metrics,447.5194,Enterprise,Basic,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-07-14,Cultural Narrative Library Metrics,562.558,Enterprise,Enterprise,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-07-14,Cultural Narrative Library Metrics,490.7772,Mid-Market,Pro,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-07-14,Cultural Narrative Library Metrics,518.936,Mid-Market,Basic,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-08-13,Cultural Narrative Library Metrics,479.8411,Enterprise,Pro,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-08-13,Cultural Narrative Library Metrics,611.6239,Mid-Market,Pro,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-08-13,Cultural Narrative Library Metrics,476.231,Enterprise,Pro,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-09-12,Cultural Narrative Library Metrics,421.6937,Enterprise,Basic,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-09-12,Cultural Narrative Library Metrics,578.0982,SMB,Basic,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-09-12,Cultural Narrative Library Metrics,453.4643,SMB,Basic,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-10-12,Cultural Narrative Library Metrics,465.1111,Enterprise,Pro,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-10-12,Cultural Narrative Library Metrics,419.1368,SMB,Pro,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-10-12,Cultural Narrative Library Metrics,403.0771,SMB,Enterprise,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-11-11,Cultural Narrative Library Metrics,514.4732,SMB,Basic,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-11-11,Cultural Narrative Library Metrics,525.7919,SMB,Pro,APAC,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-11-11,Cultural Narrative Library Metrics,541.9765,Mid-Market,Enterprise,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-12-11,Cultural Narrative Library Metrics,603.2638,Enterprise,Pro,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-12-11,Cultural Narrative Library Metrics,614.9525,Mid-Market,Enterprise,EMEA,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-12-11,Cultural Narrative Library Metrics,580.2356,Enterprise,Enterprise,North America,Culture & Behavior [Inferred] (Reasoning: The core of this metric is the,"Includes number of stories collected per quarter, percentage of teams"
2025-01-15,Transforma=on Pulse Map,946.5889,Mid-Market,Enterprise,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-01-15,Transforma=on Pulse Map,1046.2885,Mid-Market,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-01-15,Transforma=on Pulse Map,1165.7848,SMB,Pro,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-02-14,Transforma=on Pulse Map,854.5021,Enterprise,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-02-14,Transforma=on Pulse Map,791.6026,Enterprise,Pro,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-02-14,Transforma=on Pulse Map,801.5874,Mid-Market,Basic,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-03-16,Transforma=on Pulse Map,852.346,Enterprise,Pro,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-03-16,Transforma=on Pulse Map,881.4656,Mid-Market,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-03-16,Transforma=on Pulse Map,869.6419,SMB,Pro,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-04-15,Transforma=on Pulse Map,989.3752,SMB,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-04-15,Transforma=on Pulse Map,965.8809,Mid-Market,Enterprise,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-04-15,Transforma=on Pulse Map,786.4081,Mid-Market,Enterprise,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-05-15,Transforma=on Pulse Map,686.3606,SMB,Pro,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-05-15,Transforma=on Pulse Map,838.5494,Enterprise,Pro,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-05-15,Transforma=on Pulse Map,695.6776,SMB,Pro,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-06-14,Transforma=on Pulse Map,760.601,SMB,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-06-14,Transforma=on Pulse Map,823.3756,Mid-Market,Pro,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-06-14,Transforma=on Pulse Map,873.2535,Enterprise,Basic,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-07-14,Transforma=on Pulse Map,829.3513,Enterprise,Enterprise,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-07-14,Transforma=on Pulse Map,1082.1819,Enterprise,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-07-14,Transforma=on Pulse Map,896.1075,Enterprise,Enterprise,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-08-13,Transforma=on Pulse Map,761.5677,SMB,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-08-13,Transforma=on Pulse Map,889.4461,SMB,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-08-13,Transforma=on Pulse Map,823.0663,Enterprise,Pro,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-09-12,Transforma=on Pulse Map,692.3542,Enterprise,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-09-12,Transforma=on Pulse Map,783.8669,Enterprise,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-09-12,Transforma=on Pulse Map,839.5851,SMB,Pro,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-10-12,Transforma=on Pulse Map,900.4934,Mid-Market,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-10-12,Transforma=on Pulse Map,820.1192,Mid-Market,Pro,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-10-12,Transforma=on Pulse Map,916.9693,Mid-Market,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-11-11,Transforma=on Pulse Map,785.6092,Mid-Market,Enterprise,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-11-11,Transforma=on Pulse Map,1118.4981,SMB,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-11-11,Transforma=on Pulse Map,825.074,Enterprise,Pro,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-12-11,Transforma=on Pulse Map,1052.8909,Mid-Market,Basic,North America,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-12-11,Transforma=on Pulse Map,938.7058,Enterprise,Basic,APAC,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-12-11,Transforma=on Pulse Map,860.3151,Enterprise,Enterprise,EMEA,System Health [Inferred] (The descrip=on directly links it to func=oning as the,Measures how leaders show up across the ecosystem through behaviors and
2025-01-15,System Health Dashboard (Meta-Metrics Layer),930.9356,Mid-Market,Pro,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-01-15,System Health Dashboard (Meta-Metrics Layer),899.9269,Enterprise,Basic,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-01-15,System Health Dashboard (Meta-Metrics Layer),910.6726,Mid-Market,Pro,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-02-14,System Health Dashboard (Meta-Metrics Layer),1048.8442,Mid-Market,Enterprise,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-02-14,System Health Dashboard (Meta-Metrics Layer),1169.605,Enterprise,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-02-14,System Health Dashboard (Meta-Metrics Layer),1164.8564,Enterprise,Enterprise,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-03-16,System Health Dashboard (Meta-Metrics Layer),884.7402,Enterprise,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-03-16,System Health Dashboard (Meta-Metrics Layer),998.2882,Enterprise,Pro,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-03-16,System Health Dashboard (Meta-Metrics Layer),959.836,Mid-Market,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-04-15,System Health Dashboard (Meta-Metrics Layer),922.6313,Enterprise,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-04-15,System Health Dashboard (Meta-Metrics Layer),1067.3703,Enterprise,Basic,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-04-15,System Health Dashboard (Meta-Metrics Layer),916.4041,Mid-Market,Basic,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-05-15,System Health Dashboard (Meta-Metrics Layer),956.3431,Enterprise,Pro,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-05-15,System Health Dashboard (Meta-Metrics Layer),842.5857,Enterprise,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-05-15,System Health Dashboard (Meta-Metrics Layer),1204.7168,Mid-Market,Pro,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-06-14,System Health Dashboard (Meta-Metrics Layer),1140.223,Mid-Market,Pro,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-06-14,System Health Dashboard (Meta-Metrics Layer),1119.1017,Mid-Market,Basic,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-06-14,System Health Dashboard (Meta-Metrics Layer),1037.2706,SMB,Enterprise,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-07-14,System Health Dashboard (Meta-Metrics Layer),1014.4462,Mid-Market,Basic,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-07-14,System Health Dashboard (Meta-Metrics Layer),1049.5089,Mid-Market,Pro,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-07-14,System Health Dashboard (Meta-Metrics Layer),855.2771,Mid-Market,Enterprise,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-08-13,System Health Dashboard (Meta-Metrics Layer),1047.2326,Enterprise,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-08-13,System Health Dashboard (Meta-Metrics Layer),924.2417,SMB,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-08-13,System Health Dashboard (Meta-Metrics Layer),1025.5274,Mid-Market,Basic,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-09-12,System Health Dashboard (Meta-Metrics Layer),1147.6773,Enterprise,Enterprise,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-09-12,System Health Dashboard (Meta-Metrics Layer),946.2456,Enterprise,Pro,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-09-12,System Health Dashboard (Meta-Metrics Layer),1144.158,SMB,Basic,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-10-12,System Health Dashboard (Meta-Metrics Layer),830.4491,Enterprise,Pro,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-10-12,System Health Dashboard (Meta-Metrics Layer),826.5885,Mid-Market,Enterprise,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-10-12,System Health Dashboard (Meta-Metrics Layer),986.6046,Enterprise,Pro,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-11-11,System Health Dashboard (Meta-Metrics Layer),900.9217,Enterprise,Basic,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-11-11,System Health Dashboard (Meta-Metrics Layer),963.2528,SMB,Enterprise,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-11-11,System Health Dashboard (Meta-Metrics Layer),776.4924,SMB,Pro,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-12-11,System Health Dashboard (Meta-Metrics Layer),1248.6824,SMB,Pro,EMEA,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-12-11,System Health Dashboard (Meta-Metrics Layer),1049.0194,Mid-Market,Pro,APAC,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-12-11,System Health Dashboard (Meta-Metrics Layer),941.2869,Mid-Market,Pro,North America,"System Health (The descrip=on explicitly states it ""tracks Transforma=on",
2025-01-15,Cultural Influence Map (from System Health Dashboard),294.8675,Enterprise,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-01-15,Cultural Influence Map (from System Health Dashboard),280.6096,SMB,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-01-15,Cultural Influence Map (from System Health Dashboard),274.6697,Enterprise,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-02-14,Cultural Influence Map (from System Health Dashboard),278.9734,SMB,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-02-14,Cultural Influence Map (from System Health Dashboard),289.2665,Enterprise,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-02-14,Cultural Influence Map (from System Health Dashboard),336.0524,Mid-Market,Pro,North America,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-03-16,Cultural Influence Map (from System Health Dashboard),375.3299,Enterprise,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-03-16,Cultural Influence Map (from System Health Dashboard),271.9147,Mid-Market,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-03-16,Cultural Influence Map (from System Health Dashboard),283.5867,SMB,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-04-15,Cultural Influence Map (from System Health Dashboard),302.9694,SMB,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-04-15,Cultural Influence Map (from System Health Dashboard),260.0177,Enterprise,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-04-15,Cultural Influence Map (from System Health Dashboard),255.1914,Mid-Market,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-05-15,Cultural Influence Map (from System Health Dashboard),312.4549,Enterprise,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-05-15,Cultural Influence Map (from System Health Dashboard),313.9259,Mid-Market,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-05-15,Cultural Influence Map (from System Health Dashboard),301.0411,Enterprise,Basic,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-06-14,Cultural Influence Map (from System Health Dashboard),340.0461,SMB,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-06-14,Cultural Influence Map (from System Health Dashboard),299.2399,Mid-Market,Enterprise,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-06-14,Cultural Influence Map (from System Health Dashboard),268.7091,Enterprise,Enterprise,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-07-14,Cultural Influence Map (from System Health Dashboard),218.9769,Enterprise,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-07-14,Cultural Influence Map (from System Health Dashboard),221.1042,Enterprise,Basic,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-07-14,Cultural Influence Map (from System Health Dashboard),274.837,SMB,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-08-13,Cultural Influence Map (from System Health Dashboard),318.4717,SMB,Basic,North America,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-08-13,Cultural Influence Map (from System Health Dashboard),264.3968,Mid-Market,Enterprise,North America,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-08-13,Cultural Influence Map (from System Health Dashboard),262.4561,SMB,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-09-12,Cultural Influence Map (from System Health Dashboard),245.6537,Mid-Market,Basic,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-09-12,Cultural Influence Map (from System Health Dashboard),297.6202,Enterprise,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-09-12,Cultural Influence Map (from System Health Dashboard),318.5083,Mid-Market,Basic,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-10-12,Cultural Influence Map (from System Health Dashboard),229.9502,Mid-Market,Pro,North America,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-10-12,Cultural Influence Map (from System Health Dashboard),259.9601,SMB,Pro,EMEA,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-10-12,Cultural Influence Map (from System Health Dashboard),218.7248,Mid-Market,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-11-11,Cultural Influence Map (from System Health Dashboard),244.4756,Mid-Market,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-11-11,Cultural Influence Map (from System Health Dashboard),298.3132,Mid-Market,Pro,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-11-11,Cultural Influence Map (from System Health Dashboard),251.6391,Enterprise,Enterprise,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-12-11,Cultural Influence Map (from System Health Dashboard),271.8255,SMB,Basic,APAC,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-12-11,Cultural Influence Map (from System Health Dashboard),304.2611,SMB,Basic,North America,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-12-11,Cultural Influence Map (from System Health Dashboard),227.9368,Mid-Market,Basic,North America,"Culture & Behavior [Inferred] (The metric explicitly maps ""cultural hubs,",
2025-01-15,Execu=on Readiness Index (from System Health Dashboard),0.3414,SMB,Basic,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-01-15,Execu=on Readiness Index (from System Health Dashboard),0.3395,Enterprise,Enterprise,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-01-15,Execu=on Readiness Index (from System Health Dashboard),0.3533,SMB,Basic,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-02-14,Execu=on Readiness Index (from System Health Dashboard),0.4029,Enterprise,Pro,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-02-14,Execu=on Readiness Index (from System Health Dashboard),0.4187,Enterprise,Basic,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-02-14,Execu=on Readiness Index (from System Health Dashboard),0.4124,Enterprise,Pro,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-03-16,Execu=on Readiness Index (from System Health Dashboard),0.3881,SMB,Enterprise,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-03-16,Execu=on Readiness Index (from System Health Dashboard),0.3718,Enterprise,Enterprise,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-03-16,Execu=on Readiness Index (from System Health Dashboard),0.3865,SMB,Pro,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-04-15,Execu=on Readiness Index (from System Health Dashboard),0.5485,Enterprise,Pro,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-04-15,Execu=on Readiness Index (from System Health Dashboard),0.5428,Mid-Market,Pro,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-04-15,Execu=on Readiness Index (from System Health Dashboard),0.532,Enterprise,Enterprise,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-05-15,Execu=on Readiness Index (from System Health Dashboard),0.474,Enterprise,Enterprise,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-05-15,Execu=on Readiness Index (from System Health Dashboard),0.6034,Mid-Market,Enterprise,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-05-15,Execu=on Readiness Index (from System Health Dashboard),0.4276,Mid-Market,Pro,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
